"","alk_site01","alk_site02","alk_site03","alk_site04","alk_site05","alk_site06","alk_site07","alk_site08","alk_site09","alk_site10","alk_site11","alk_site12","alk_site13","alk_site14","alk_site15","alk_site16","alk_site17","alk_site18","alk_site19","alk_site20","alk_site21","alk_site22","alk_site23","alk_site24","alk_site25","alk_site26","alk_site27","alk_site28","alk_site29","alk_site30","alk_site31","alk_site32","alk_site33","alk_site34","alk_site35","alk_site36","alk_site37","alk_site38","alk_site39","alk_site40","alk_site41","alk_site42","alk_site43","alk_site44","alk_site45","alk_site46"
"alk_site11",0.62962962962963,0.612903225806452,0.851851851851852,0.793103448275862,0.92,0.833333333333333,0.769230769230769,0.470588235294118,0.405405405405405,0.5,0,0.615384615384615,0.621621621621622,0.459459459459459,0.692307692307692,0.454545454545455,0.666666666666667,0.611111111111111,0.777777777777778,0.555555555555556,0.617021276595745,0.571428571428571,0.4375,0.84,0.571428571428571,0.575757575757576,0.764705882352941,0.769230769230769,0.513513513513513,0.84,0.511111111111111,0.5,0.435897435897436,0.923076923076923,0.574468085106383,0.6,0.720930232558139,0.833333333333333,0.631578947368421,0.657142857142857,0.720930232558139,0.588235294117647,0.591836734693878,0.793103448275862,0.777777777777778,0.806451612903226
"alk_site12",0.6,0.368421052631579,0.866666666666667,0.764705882352941,0.692307692307692,0.666666666666667,0.428571428571429,0.636363636363636,0.6,0.375,0.615384615384615,0,0.6,0.68,0.428571428571429,0.523809523809524,0.666666666666667,0.5,0.466666666666667,0.666666666666667,0.714285714285714,0.666666666666667,0.8,0.692307692307692,0.8,0.619047619047619,0.818181818181818,0.571428571428571,0.76,0.692307692307692,0.696969696969697,0.9,0.703703703703704,0.857142857142857,0.885714285714286,0.777777777777778,0.935483870967742,0.75,1,0.91304347826087,0.806451612903226,0.727272727272727,0.783783783783784,0.764705882352941,0.6,0.894736842105263
"alk_site13",0.461538461538462,0.466666666666667,0.846153846153846,0.785714285714286,0.75,0.739130434782609,0.6,0.696969696969697,0.777777777777778,0.481481481481482,0.621621621621622,0.6,0,0.777777777777778,0.6,0.375,0.609756097560976,0.542857142857143,0.615384615384615,0.485714285714286,0.565217391304348,0.463414634146341,0.741935483870968,0.833333333333333,0.707317073170732,0.5,0.696969696969697,0.68,0.833333333333333,0.833333333333333,0.636363636363636,0.870967741935484,0.684210526315789,0.84,0.739130434782609,0.724137931034483,0.904761904761905,0.714285714285714,0.891891891891892,1,0.761904761904762,0.515151515151515,0.791666666666667,0.714285714285714,0.846153846153846,0.8
"alk_site14",0.846153846153846,0.8,0.769230769230769,0.785714285714286,0.833333333333333,0.826086956521739,0.84,0.393939393939394,0.333333333333333,0.777777777777778,0.459459459459459,0.68,0.777777777777778,0,0.68,0.6875,0.707317073170732,0.771428571428571,0.615384615384615,0.828571428571429,0.782608695652174,0.804878048780488,0.612903225806452,0.833333333333333,0.51219512195122,0.8125,0.696969696969697,0.68,0.388888888888889,0.666666666666667,0.454545454545455,0.548387096774194,0.526315789473684,0.76,0.478260869565217,0.448275862068966,0.523809523809524,0.714285714285714,0.567567567567568,0.647058823529412,0.619047619047619,0.818181818181818,0.583333333333333,0.857142857142857,0.769230769230769,0.8
"alk_site15",0.6,0.473684210526316,0.6,0.764705882352941,0.538461538461538,0.666666666666667,0.571428571428571,0.545454545454545,0.6,0.375,0.692307692307692,0.428571428571429,0.6,0.68,0,0.428571428571429,0.733333333333333,0.583333333333333,0.333333333333333,0.666666666666667,0.6,0.6,0.9,0.692307692307692,0.866666666666667,0.619047619047619,0.636363636363636,0.428571428571429,0.76,0.538461538461538,0.696969696969697,0.8,0.703703703703704,0.714285714285714,0.771428571428571,0.666666666666667,0.870967741935484,0.666666666666667,0.846153846153846,1,0.806451612903226,0.727272727272727,0.783783783783784,0.764705882352941,0.733333333333333,0.894736842105263
"alk_site16",0.363636363636364,0.461538461538462,0.727272727272727,0.833333333333333,0.7,0.789473684210526,0.619047619047619,0.586206896551724,0.625,0.391304347826087,0.454545454545455,0.523809523809524,0.375,0.6875,0.428571428571429,0,0.567567567567568,0.483870967741935,0.545454545454545,0.419354838709677,0.476190476190476,0.405405405405405,0.851851851851852,0.8,0.72972972972973,0.357142857142857,0.517241379310345,0.523809523809524,0.75,0.6,0.6,0.703703703703704,0.647058823529412,0.80952380952381,0.714285714285714,0.6,0.842105263157895,0.67741935483871,0.757575757575758,0.866666666666667,0.684210526315789,0.586206896551724,0.727272727272727,0.666666666666667,0.818181818181818,0.769230769230769
"alk_site17",0.741935483870968,0.485714285714286,0.935483870967742,0.818181818181818,0.793103448275862,0.785714285714286,0.733333333333333,0.526315789473684,0.707317073170732,0.625,0.666666666666667,0.666666666666667,0.609756097560976,0.707317073170732,0.733333333333333,0.567567567567568,0,0.55,0.741935483870968,0.7,0.686274509803922,0.652173913043478,0.666666666666667,0.862068965517241,0.521739130434783,0.675675675675676,0.631578947368421,0.666666666666667,0.804878048780488,0.793103448275862,0.63265306122449,0.722222222222222,0.627906976744186,0.8,0.686274509803922,0.647058823529412,0.74468085106383,0.45,0.857142857142857,0.743589743589744,0.531914893617021,0.684210526315789,0.622641509433962,0.696969696969697,0.741935483870968,0.485714285714286
"alk_site18",0.6,0.448275862068966,0.84,0.851851851851852,0.739130434782609,0.818181818181818,0.666666666666667,0.5625,0.714285714285714,0.461538461538462,0.611111111111111,0.5,0.542857142857143,0.771428571428571,0.583333333333333,0.483870967741935,0.55,0,0.68,0.411764705882353,0.466666666666667,0.45,0.8,0.739130434782609,0.7,0.483870967741935,0.5625,0.5,0.828571428571429,0.739130434782609,0.581395348837209,0.866666666666667,0.675675675675676,0.833333333333333,0.733333333333333,0.714285714285714,0.804878048780488,0.705882352941176,0.888888888888889,0.878787878787879,0.707317073170732,0.5625,0.659574468085106,0.703703703703704,0.84,0.724137931034483
"alk_site19",0.75,0.6,0.625,0.777777777777778,0.571428571428571,0.692307692307692,0.6,0.565217391304348,0.615384615384615,0.529411764705882,0.777777777777778,0.466666666666667,0.615384615384615,0.615384615384615,0.333333333333333,0.545454545454545,0.741935483870968,0.68,0,0.76,0.722222222222222,0.67741935483871,0.904761904761905,0.714285714285714,0.806451612903226,0.727272727272727,0.739130434782609,0.466666666666667,0.615384615384615,0.571428571428571,0.705882352941176,0.80952380952381,0.714285714285714,0.733333333333333,0.833333333333333,0.684210526315789,0.8125,0.76,0.925925925925926,1,0.75,0.826086956521739,0.789473684210526,0.777777777777778,0.625,0.9
"alk_site20",0.6,0.586206896551724,0.84,0.925925925925926,0.739130434782609,0.818181818181818,0.75,0.6875,0.771428571428571,0.538461538461538,0.555555555555556,0.666666666666667,0.485714285714286,0.828571428571429,0.666666666666667,0.419354838709677,0.7,0.411764705882353,0.76,0,0.422222222222222,0.3,0.8,0.739130434782609,0.8,0.354838709677419,0.75,0.666666666666667,0.828571428571429,0.739130434782609,0.581395348837209,0.933333333333333,0.783783783783784,0.833333333333333,0.777777777777778,0.714285714285714,0.853658536585366,0.823529411764706,0.888888888888889,0.939393939393939,0.804878048780488,0.4375,0.787234042553192,0.851851851851852,0.92,0.793103448275862
"alk_site21",0.666666666666667,0.65,0.833333333333333,0.789473684210526,0.705882352941176,0.878787878787879,0.714285714285714,0.627906976744186,0.695652173913043,0.621621621621622,0.617021276595745,0.714285714285714,0.565217391304348,0.782608695652174,0.6,0.476190476190476,0.686274509803922,0.466666666666667,0.722222222222222,0.422222222222222,0,0.294117647058823,0.853658536585366,0.823529411764706,0.803921568627451,0.476190476190476,0.674418604651163,0.6,0.826086956521739,0.764705882352941,0.592592592592593,0.853658536585366,0.708333333333333,0.828571428571429,0.678571428571429,0.743589743589744,0.807692307692308,0.688888888888889,0.872340425531915,0.863636363636364,0.692307692307692,0.581395348837209,0.689655172413793,0.789473684210526,0.888888888888889,0.8
"alk_site22",0.548387096774194,0.6,0.806451612903226,0.878787878787879,0.793103448275862,0.857142857142857,0.733333333333333,0.684210526315789,0.75609756097561,0.5625,0.571428571428571,0.666666666666667,0.463414634146341,0.804878048780488,0.6,0.405405405405405,0.652173913043478,0.45,0.67741935483871,0.3,0.294117647058823,0,0.833333333333333,0.793103448275862,0.782608695652174,0.351351351351351,0.684210526315789,0.666666666666667,0.804878048780488,0.793103448275862,0.551020408163265,0.888888888888889,0.767441860465116,0.866666666666667,0.725490196078431,0.764705882352941,0.829787234042553,0.75,0.904761904761905,0.948717948717949,0.74468085106383,0.526315789473684,0.69811320754717,0.757575757575758,0.806451612903226,0.828571428571429
"alk_site23",0.80952380952381,0.6,1,0.739130434782609,0.894736842105263,0.888888888888889,0.8,0.5,0.548387096774194,0.727272727272727,0.4375,0.8,0.741935483870968,0.612903225806452,0.9,0.851851851851852,0.666666666666667,0.8,0.904761904761905,0.8,0.853658536585366,0.833333333333333,0,0.894736842105263,0.5,0.851851851851852,0.857142857142857,0.9,0.612903225806452,1,0.58974358974359,0.461538461538462,0.333333333333333,0.8,0.658536585365854,0.583333333333333,0.72972972972973,0.8,0.6875,0.724137931034483,0.72972972972973,0.714285714285714,0.674418604651163,0.91304347826087,0.904761904761905,0.76
"alk_site24",0.857142857142857,0.777777777777778,0.857142857142857,0.875,0.833333333333333,0.636363636363636,0.846153846153846,0.80952380952381,0.833333333333333,0.733333333333333,0.84,0.692307692307692,0.833333333333333,0.833333333333333,0.692307692307692,0.8,0.862068965517241,0.739130434782609,0.714285714285714,0.739130434782609,0.823529411764706,0.793103448275862,0.894736842105263,0,0.931034482758621,0.7,0.80952380952381,0.846153846153846,0.916666666666667,0.833333333333333,0.8125,1,0.846153846153846,0.846153846153846,0.941176470588235,0.764705882352941,0.933333333333333,0.91304347826087,1,1,0.933333333333333,0.80952380952381,0.888888888888889,0.875,0.857142857142857,0.888888888888889
"alk_site25",0.741935483870968,0.657142857142857,1,0.939393939393939,0.931034482758621,0.857142857142857,0.866666666666667,0.473684210526316,0.609756097560976,0.8125,0.571428571428571,0.8,0.707317073170732,0.51219512195122,0.866666666666667,0.72972972972973,0.521739130434783,0.7,0.806451612903226,0.8,0.803921568627451,0.782608695652174,0.5,0.931034482758621,0,0.837837837837838,0.684210526315789,0.8,0.609756097560976,0.931034482758621,0.510204081632653,0.555555555555556,0.581395348837209,0.866666666666667,0.607843137254902,0.529411764705882,0.702127659574468,0.65,0.619047619047619,0.641025641025641,0.531914893617021,0.789473684210526,0.660377358490566,0.757575757575758,0.870967741935484,0.657142857142857
"alk_site26",0.454545454545455,0.615384615384615,0.818181818181818,0.916666666666667,0.8,0.789473684210526,0.714285714285714,0.724137931034483,0.75,0.478260869565217,0.575757575757576,0.619047619047619,0.5,0.8125,0.619047619047619,0.357142857142857,0.675675675675676,0.483870967741935,0.727272727272727,0.354838709677419,0.476190476190476,0.351351351351351,0.851851851851852,0.7,0.837837837837838,0,0.655172413793103,0.714285714285714,0.8125,0.7,0.55,0.925925925925926,0.764705882352941,0.904761904761905,0.714285714285714,0.76,0.842105263157895,0.806451612903226,0.878787878787879,0.866666666666667,0.842105263157895,0.379310344827586,0.727272727272727,0.833333333333333,0.818181818181818,0.769230769230769
"alk_site27",0.565217391304348,0.703703703703704,0.739130434782609,0.84,0.714285714285714,0.8,0.818181818181818,0.8,0.818181818181818,0.666666666666667,0.764705882352941,0.818181818181818,0.696969696969697,0.696969696969697,0.636363636363636,0.517241379310345,0.631578947368421,0.5625,0.739130434782609,0.75,0.674418604651163,0.684210526315789,0.857142857142857,0.80952380952381,0.684210526315789,0.655172413793103,0,0.727272727272727,0.878787878787879,0.714285714285714,0.609756097560976,0.714285714285714,0.657142857142857,0.636363636363636,0.720930232558139,0.615384615384615,0.846153846153846,0.75,0.705882352941176,0.935483870967742,0.743589743589744,0.8,0.822222222222222,0.68,0.91304347826087,0.851851851851852
"alk_site28",0.866666666666667,0.578947368421053,0.733333333333333,0.764705882352941,0.384615384615385,0.833333333333333,0.571428571428571,0.454545454545455,0.6,0.625,0.769230769230769,0.571428571428571,0.68,0.68,0.428571428571429,0.523809523809524,0.666666666666667,0.5,0.466666666666667,0.666666666666667,0.6,0.666666666666667,0.9,0.846153846153846,0.8,0.714285714285714,0.727272727272727,0,0.68,0.384615384615385,0.757575757575758,0.8,0.703703703703704,0.571428571428571,0.714285714285714,0.555555555555556,0.741935483870968,0.75,0.923076923076923,0.91304347826087,0.741935483870968,0.727272727272727,0.72972972972973,0.882352941176471,0.866666666666667,0.789473684210526
"alk_site29",1,0.866666666666667,0.692307692307692,0.857142857142857,0.666666666666667,0.739130434782609,0.76,0.393939393939394,0.388888888888889,0.851851851851852,0.513513513513513,0.76,0.833333333333333,0.388888888888889,0.76,0.75,0.804878048780488,0.828571428571429,0.615384615384615,0.828571428571429,0.826086956521739,0.804878048780488,0.612903225806452,0.916666666666667,0.609756097560976,0.8125,0.878787878787879,0.68,0,0.666666666666667,0.545454545454545,0.548387096774194,0.526315789473684,0.84,0.608695652173913,0.586206896551724,0.476190476190476,0.885714285714286,0.567567567567568,0.588235294117647,0.714285714285714,0.757575757575758,0.583333333333333,1,0.846153846153846,0.866666666666667
"alk_site30",1,0.777777777777778,0.714285714285714,0.875,0.5,0.818181818181818,0.692307692307692,0.619047619047619,0.666666666666667,0.733333333333333,0.84,0.692307692307692,0.833333333333333,0.666666666666667,0.538461538461538,0.6,0.793103448275862,0.739130434782609,0.571428571428571,0.739130434782609,0.764705882352941,0.793103448275862,1,0.833333333333333,0.931034482758621,0.7,0.714285714285714,0.384615384615385,0.666666666666667,0,0.8125,0.894736842105263,0.846153846153846,0.384615384615385,0.764705882352941,0.529411764705882,0.733333333333333,0.826086956521739,0.92,0.909090909090909,0.866666666666667,0.80952380952381,0.833333333333333,1,1,0.888888888888889
"alk_site31",0.588235294117647,0.578947368421053,0.764705882352941,0.833333333333333,0.8125,0.870967741935484,0.818181818181818,0.463414634146341,0.590909090909091,0.657142857142857,0.511111111111111,0.696969696969697,0.636363636363636,0.454545454545455,0.696969696969697,0.6,0.63265306122449,0.581395348837209,0.705882352941176,0.581395348837209,0.592592592592593,0.551020408163265,0.58974358974359,0.8125,0.510204081632653,0.55,0.609756097560976,0.757575757575758,0.545454545454545,0.8125,0,0.538461538461538,0.521739130434783,0.757575757575758,0.481481481481482,0.513513513513513,0.52,0.581395348837209,0.466666666666667,0.666666666666667,0.56,0.463414634146341,0.5,0.777777777777778,0.764705882352941,0.736842105263158
"alk_site32",0.714285714285714,0.76,0.80952380952381,0.826086956521739,0.789473684210526,0.888888888888889,0.9,0.5,0.548387096774194,0.727272727272727,0.5,0.9,0.870967741935484,0.548387096774194,0.8,0.703703703703704,0.722222222222222,0.866666666666667,0.80952380952381,0.933333333333333,0.853658536585366,0.888888888888889,0.461538461538462,1,0.555555555555556,0.925925925925926,0.714285714285714,0.8,0.548387096774194,0.894736842105263,0.538461538461538,0,0.393939393939394,0.8,0.560975609756098,0.583333333333333,0.72972972972973,0.8,0.5,0.655172413793103,0.72972972972973,0.785714285714286,0.674418604651163,0.739130434782609,0.904761904761905,0.84
"alk_site33",0.714285714285714,0.5625,0.928571428571429,0.6,0.846153846153846,0.84,0.703703703703704,0.485714285714286,0.421052631578947,0.586206896551724,0.435897435897436,0.703703703703704,0.684210526315789,0.526315789473684,0.703703703703704,0.647058823529412,0.627906976744186,0.675675675675676,0.714285714285714,0.783783783783784,0.708333333333333,0.767441860465116,0.333333333333333,0.846153846153846,0.581395348837209,0.764705882352941,0.657142857142857,0.703703703703704,0.526315789473684,0.846153846153846,0.521739130434783,0.393939393939394,0,0.851851851851852,0.541666666666667,0.612903225806452,0.727272727272727,0.783783783783784,0.58974358974359,0.722222222222222,0.727272727272727,0.714285714285714,0.6,0.733333333333333,0.857142857142857,0.8125
"alk_site34",1,0.789473684210526,0.733333333333333,0.882352941176471,0.538461538461538,0.833333333333333,0.857142857142857,0.727272727272727,0.84,0.875,0.923076923076923,0.857142857142857,0.84,0.76,0.714285714285714,0.80952380952381,0.8,0.833333333333333,0.733333333333333,0.833333333333333,0.828571428571429,0.866666666666667,0.8,0.846153846153846,0.866666666666667,0.904761904761905,0.636363636363636,0.571428571428571,0.84,0.384615384615385,0.757575757575758,0.8,0.851851851851852,0,0.657142857142857,0.555555555555556,0.741935483870968,0.75,0.846153846153846,1,0.806451612903226,0.818181818181818,0.837837837837838,0.882352941176471,1,0.894736842105263
"alk_site35",0.833333333333333,0.75,0.777777777777778,0.842105263157895,0.823529411764706,0.878787878787879,0.885714285714286,0.534883720930233,0.478260869565217,0.783783783783784,0.574468085106383,0.885714285714286,0.739130434782609,0.478260869565217,0.771428571428571,0.714285714285714,0.686274509803922,0.733333333333333,0.833333333333333,0.777777777777778,0.678571428571429,0.725490196078431,0.658536585365854,0.941176470588235,0.607843137254902,0.714285714285714,0.720930232558139,0.714285714285714,0.608695652173913,0.764705882352941,0.481481481481482,0.560975609756098,0.541666666666667,0.657142857142857,0,0.538461538461538,0.423076923076923,0.688888888888889,0.531914893617021,0.590909090909091,0.653846153846154,0.720930232558139,0.517241379310345,0.736842105263158,0.888888888888889,0.7
"alk_site36",0.789473684210526,0.565217391304348,0.789473684210526,0.904761904761905,0.647058823529412,0.625,0.888888888888889,0.384615384615385,0.517241379310345,0.8,0.6,0.777777777777778,0.724137931034483,0.448275862068966,0.666666666666667,0.6,0.647058823529412,0.714285714285714,0.684210526315789,0.714285714285714,0.743589743589744,0.764705882352941,0.583333333333333,0.764705882352941,0.529411764705882,0.76,0.615384615384615,0.555555555555556,0.586206896551724,0.529411764705882,0.513513513513513,0.583333333333333,0.612903225806452,0.555555555555556,0.538461538461538,0,0.542857142857143,0.642857142857143,0.666666666666667,0.62962962962963,0.6,0.769230769230769,0.658536585365854,0.714285714285714,0.894736842105263,0.565217391304348
"alk_site37",1,0.888888888888889,0.8125,0.882352941176471,0.8,0.862068965517241,0.935483870967742,0.487179487179487,0.666666666666667,0.939393939393939,0.720930232558139,0.935483870967742,0.904761904761905,0.523809523809524,0.870967741935484,0.842105263157895,0.74468085106383,0.804878048780488,0.8125,0.853658536585366,0.807692307692308,0.829787234042553,0.72972972972973,0.933333333333333,0.702127659574468,0.842105263157895,0.846153846153846,0.741935483870968,0.476190476190476,0.733333333333333,0.52,0.72972972972973,0.727272727272727,0.741935483870968,0.423076923076923,0.542857142857143,0,0.707317073170732,0.534883720930233,0.5,0.625,0.794871794871795,0.592592592592593,1,0.875,0.666666666666667
"alk_site38",0.68,0.586206896551724,0.92,0.851851851851852,0.826086956521739,0.818181818181818,0.833333333333333,0.625,0.828571428571429,0.769230769230769,0.833333333333333,0.75,0.714285714285714,0.714285714285714,0.666666666666667,0.67741935483871,0.45,0.705882352941176,0.76,0.823529411764706,0.688888888888889,0.75,0.8,0.91304347826087,0.65,0.806451612903226,0.75,0.75,0.885714285714286,0.826086956521739,0.581395348837209,0.8,0.783783783783784,0.75,0.688888888888889,0.642857142857143,0.707317073170732,0,0.722222222222222,0.757575757575758,0.51219512195122,0.8125,0.617021276595745,0.703703703703704,0.68,0.448275862068966
"alk_site39",0.777777777777778,0.870967741935484,0.851851851851852,0.931034482758621,0.92,1,1,0.588235294117647,0.675675675675676,0.857142857142857,0.631578947368421,1,0.891891891891892,0.567567567567568,0.846153846153846,0.757575757575758,0.857142857142857,0.888888888888889,0.925925925925926,0.888888888888889,0.872340425531915,0.904761904761905,0.6875,1,0.619047619047619,0.878787878787879,0.705882352941176,0.923076923076923,0.567567567567568,0.92,0.466666666666667,0.5,0.58974358974359,0.846153846153846,0.531914893617021,0.666666666666667,0.534883720930233,0.722222222222222,0,0.6,0.581395348837209,0.764705882352941,0.63265306122449,0.793103448275862,1,0.806451612903226
"alk_site40",0.916666666666667,0.928571428571429,1,1,1,1,1,0.548387096774194,0.647058823529412,1,0.657142857142857,0.91304347826087,1,0.647058823529412,1,0.866666666666667,0.743589743589744,0.878787878787879,1,0.939393939393939,0.863636363636364,0.948717948717949,0.724137931034483,1,0.641025641025641,0.866666666666667,0.935483870967742,0.91304347826087,0.588235294117647,0.909090909090909,0.666666666666667,0.655172413793103,0.722222222222222,1,0.590909090909091,0.62962962962963,0.5,0.757575757575758,0.6,0,0.7,0.870967741935484,0.695652173913043,0.923076923076923,0.833333333333333,0.571428571428571
"alk_site41",0.75,0.666666666666667,0.875,0.882352941176471,0.866666666666667,0.862068965517241,0.870967741935484,0.58974358974359,0.714285714285714,0.818181818181818,0.720930232558139,0.806451612903226,0.761904761904762,0.619047619047619,0.806451612903226,0.684210526315789,0.531914893617021,0.707317073170732,0.75,0.804878048780488,0.692307692307692,0.74468085106383,0.72972972972973,0.933333333333333,0.531914893617021,0.842105263157895,0.743589743589744,0.741935483870968,0.714285714285714,0.866666666666667,0.56,0.72972972972973,0.727272727272727,0.806451612903226,0.653846153846154,0.6,0.625,0.51219512195122,0.581395348837209,0.7,0,0.794871794871795,0.62962962962963,0.705882352941176,0.8125,0.611111111111111
