"","alk_site01","alk_site02","alk_site03","alk_site04","alk_site05","alk_site06","alk_site07","alk_site08","alk_site09","alk_site10","alk_site11","alk_site12","alk_site13","alk_site14","alk_site15","alk_site16","alk_site17","alk_site18","alk_site19","alk_site20","alk_site21","alk_site22","alk_site23","alk_site24","alk_site25","alk_site26","alk_site27","alk_site28","alk_site29","alk_site30","alk_site31","alk_site32","alk_site33","alk_site34","alk_site35","alk_site36","alk_site37","alk_site38","alk_site39","alk_site40","alk_site41","alk_site42","alk_site43","alk_site44","alk_site45","alk_site46"
"alk_site11",0.5,0.363636363636364,0.368421052631579,0.263157894736842,0.5,0.368421052631579,0.222222222222222,0.238095238095238,0.142857142857143,0.157894736842105,0,0.263157894736842,0.333333333333333,0.4,0.466666666666667,0.3,0.25,0.28,0.473684210526316,0.272727272727273,0.36,0.478260869565217,0.272727272727273,0.578947368421053,0.285714285714286,0.428571428571429,0.181818181818182,0.263157894736842,0.238095238095238,0.333333333333333,0.428571428571429,0.142857142857143,0.217391304347826,0.5,0.428571428571429,0.363636363636364,0.454545454545455,0.391304347826087,0.36,0.4,0.259259259259259,0.391304347826087,0.304347826086957,0.272727272727273,0.714285714285714,0.304347826086957
"alk_site12",0.384615384615385,0.263157894736842,0.25,0.375,0.384615384615385,0.25,0.2,0.333333333333333,0.333333333333333,0.375,0.263157894736842,0,0.333333333333333,0.529411764705882,0.333333333333333,0.411764705882353,0.428571428571429,0.272727272727273,0.25,0.368421052631579,0.363636363636364,0.4,0.368421052631579,0.625,0.44,0.444444444444444,0.263157894736842,0.375,0.333333333333333,0.333333333333333,0.444444444444444,0.333333333333333,0.4,0.529411764705882,0.52,0.473684210526316,0.578947368421053,0.5,0.454545454545455,0.647058823529412,0.333333333333333,0.4,0.4,0.368421052631579,0.818181818181818,0.5
"alk_site13",0.466666666666667,0.333333333333333,0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.176470588235294,0.3,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0,0.473684210526316,0.428571428571429,0.263157894736842,0.217391304347826,0.25,0.444444444444444,0.142857142857143,0.166666666666667,0.363636363636364,0.428571428571429,0.444444444444444,0.333333333333333,0.3,0.238095238095238,0.222222222222222,0.4,0.294117647058823,0.3,0.4,0.272727272727273,0.368421052631579,0.333333333333333,0.238095238095238,0.333333333333333,0.363636363636364,0.333333333333333,0.368421052631579,0.307692307692308,0.272727272727273,0.363636363636364,0.142857142857143,0.692307692307692,0.363636363636364
"alk_site14",0.428571428571429,0.5,0.411764705882353,0.411764705882353,0.571428571428571,0.529411764705882,0.5,0.368421052631579,0.368421052631579,0.411764705882353,0.4,0.529411764705882,0.473684210526316,0,0.538461538461538,0.222222222222222,0.272727272727273,0.478260869565217,0.411764705882353,0.3,0.478260869565217,0.333333333333333,0.4,0.529411764705882,0.384615384615385,0.368421052631579,0.3,0.411764705882353,0.263157894736842,0.25,0.157894736842105,0.368421052631579,0.333333333333333,0.222222222222222,0.307692307692308,0.2,0.3,0.238095238095238,0.304347826086957,0.333333333333333,0.36,0.333333333333333,0.238095238095238,0.3,0.666666666666667,0.428571428571429
"alk_site15",0.333333333333333,0.466666666666667,0.333333333333333,0.333333333333333,0.111111111111111,0.333333333333333,0.272727272727273,0.428571428571429,0.428571428571429,0.333333333333333,0.466666666666667,0.333333333333333,0.428571428571429,0.538461538461538,0,0.384615384615385,0.529411764705882,0.555555555555556,0.333333333333333,0.466666666666667,0.555555555555556,0.5,0.6,0.666666666666667,0.714285714285714,0.428571428571429,0.466666666666667,0.333333333333333,0.428571428571429,0.272727272727273,0.428571428571429,0.428571428571429,0.5,0.538461538461538,0.619047619047619,0.6,0.6,0.625,0.555555555555556,0.692307692307692,0.6,0.5,0.5,0.466666666666667,0.714285714285714,0.75
"alk_site16",0.285714285714286,0.4,0.176470588235294,0.294117647058823,0.428571428571429,0.411764705882353,0.25,0.263157894736842,0.263157894736842,0.176470588235294,0.3,0.411764705882353,0.263157894736842,0.222222222222222,0.384615384615385,0,0.272727272727273,0.304347826086957,0.294117647058823,0.1,0.304347826086957,0.238095238095238,0.4,0.411764705882353,0.384615384615385,0.263157894736842,0.1,0.176470588235294,0.263157894736842,0.125,0.263157894736842,0.263157894736842,0.333333333333333,0.222222222222222,0.307692307692308,0.3,0.4,0.333333333333333,0.304347826086957,0.333333333333333,0.36,0.238095238095238,0.333333333333333,0.1,0.833333333333333,0.428571428571429
"alk_site17",0.444444444444444,0.25,0.428571428571429,0.428571428571429,0.444444444444444,0.333333333333333,0.4,0.304347826086957,0.217391304347826,0.333333333333333,0.25,0.428571428571429,0.217391304347826,0.272727272727273,0.529411764705882,0.272727272727273,0,0.333333333333333,0.428571428571429,0.166666666666667,0.259259259259259,0.28,0.333333333333333,0.619047619047619,0.2,0.304347826086957,0.25,0.333333333333333,0.391304347826087,0.3,0.217391304347826,0.304347826086957,0.2,0.272727272727273,0.266666666666667,0.0833333333333334,0.25,0.28,0.333333333333333,0.272727272727273,0.241379310344828,0.28,0.2,0.166666666666667,0.625,0.28
"alk_site18",0.578947368421053,0.36,0.272727272727273,0.454545454545455,0.473684210526316,0.363636363636364,0.333333333333333,0.25,0.333333333333333,0.363636363636364,0.28,0.272727272727273,0.25,0.478260869565217,0.555555555555556,0.304347826086957,0.333333333333333,0,0.363636363636364,0.2,0.142857142857143,0.230769230769231,0.36,0.454545454545455,0.225806451612903,0.25,0.2,0.272727272727273,0.333333333333333,0.333333333333333,0.416666666666667,0.416666666666667,0.461538461538462,0.391304347826087,0.290322580645161,0.36,0.44,0.384615384615385,0.428571428571429,0.478260869565217,0.2,0.230769230769231,0.307692307692308,0.28,0.764705882352941,0.307692307692308
"alk_site19",0.230769230769231,0.263157894736842,0.25,0.375,0.384615384615385,0.25,0.333333333333333,0.333333333333333,0.444444444444444,0.375,0.473684210526316,0.25,0.444444444444444,0.411764705882353,0.333333333333333,0.294117647058823,0.428571428571429,0.363636363636364,0,0.368421052631579,0.363636363636364,0.2,0.368421052631579,0.5,0.44,0.333333333333333,0.368421052631579,0.375,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.4,0.411764705882353,0.36,0.473684210526316,0.578947368421053,0.4,0.454545454545455,0.529411764705882,0.333333333333333,0.2,0.3,0.368421052631579,0.818181818181818,0.5
"alk_site20",0.375,0.363636363636364,0.263157894736842,0.368421052631579,0.375,0.368421052631579,0.222222222222222,0.238095238095238,0.238095238095238,0.263157894736842,0.272727272727273,0.368421052631579,0.142857142857143,0.3,0.466666666666667,0.1,0.166666666666667,0.2,0.368421052631579,0,0.2,0.217391304347826,0.363636363636364,0.473684210526316,0.285714285714286,0.238095238095238,0.0909090909090909,0.157894736842105,0.333333333333333,0.222222222222222,0.238095238095238,0.333333333333333,0.304347826086957,0.2,0.285714285714286,0.181818181818182,0.363636363636364,0.304347826086957,0.36,0.3,0.259259259259259,0.217391304347826,0.217391304347826,0.0909090909090909,0.714285714285714,0.304347826086957
"alk_site21",0.578947368421053,0.36,0.272727272727273,0.454545454545455,0.473684210526316,0.272727272727273,0.333333333333333,0.25,0.25,0.363636363636364,0.36,0.363636363636364,0.166666666666667,0.478260869565217,0.555555555555556,0.304347826086957,0.259259259259259,0.142857142857143,0.363636363636364,0.2,0,0.153846153846154,0.44,0.454545454545455,0.225806451612903,0.166666666666667,0.28,0.272727272727273,0.333333333333333,0.333333333333333,0.416666666666667,0.5,0.384615384615385,0.391304347826087,0.225806451612903,0.28,0.36,0.307692307692308,0.357142857142857,0.391304347826087,0.2,0.230769230769231,0.307692307692308,0.2,0.764705882352941,0.307692307692308
"alk_site22",0.411764705882353,0.304347826086957,0.3,0.5,0.411764705882353,0.4,0.473684210526316,0.272727272727273,0.454545454545455,0.4,0.478260869565217,0.4,0.363636363636364,0.333333333333333,0.5,0.238095238095238,0.28,0.230769230769231,0.2,0.217391304347826,0.153846153846154,0,0.391304347826087,0.5,0.310344827586207,0.0909090909090909,0.304347826086957,0.3,0.363636363636364,0.263157894736842,0.272727272727273,0.454545454545455,0.5,0.238095238095238,0.241379310344828,0.304347826086957,0.391304347826087,0.333333333333333,0.384615384615385,0.428571428571429,0.285714285714286,0.166666666666667,0.25,0.304347826086957,0.733333333333333,0.416666666666667
"alk_site23",0.5,0.181818181818182,0.368421052631579,0.368421052631579,0.5,0.578947368421053,0.444444444444444,0.238095238095238,0.428571428571429,0.368421052631579,0.272727272727273,0.368421052631579,0.428571428571429,0.4,0.6,0.4,0.333333333333333,0.36,0.368421052631579,0.363636363636364,0.44,0.391304347826087,0,0.578947368421053,0.214285714285714,0.523809523809524,0.363636363636364,0.368421052631579,0.333333333333333,0.555555555555556,0.333333333333333,0.142857142857143,0.304347826086957,0.4,0.357142857142857,0.363636363636364,0.545454545454545,0.217391304347826,0.36,0.3,0.259259259259259,0.217391304347826,0.391304347826087,0.454545454545455,0.571428571428571,0.304347826086957
"alk_site24",0.692307692307692,0.684210526315789,0.375,0.5,0.692307692307692,0.5,0.466666666666667,0.555555555555556,0.555555555555556,0.5,0.578947368421053,0.625,0.444444444444444,0.529411764705882,0.666666666666667,0.411764705882353,0.619047619047619,0.454545454545455,0.5,0.473684210526316,0.454545454545455,0.5,0.578947368421053,0,0.52,0.444444444444444,0.473684210526316,0.5,0.555555555555556,0.466666666666667,0.555555555555556,0.555555555555556,0.6,0.411764705882353,0.44,0.578947368421053,0.473684210526316,0.6,0.454545454545455,0.529411764705882,0.583333333333333,0.4,0.6,0.473684210526316,0.818181818181818,0.5
"alk_site25",0.636363636363636,0.285714285714286,0.44,0.52,0.636363636363636,0.44,0.5,0.333333333333333,0.333333333333333,0.44,0.285714285714286,0.44,0.333333333333333,0.384615384615385,0.714285714285714,0.384615384615385,0.2,0.225806451612903,0.44,0.285714285714286,0.225806451612903,0.310344827586207,0.214285714285714,0.52,0,0.407407407407407,0.285714285714286,0.44,0.407407407407407,0.5,0.407407407407407,0.333333333333333,0.310344827586207,0.384615384615385,0.176470588235294,0.214285714285714,0.428571428571429,0.241379310344828,0.354838709677419,0.307692307692308,0.151515151515151,0.241379310344828,0.310344827586207,0.285714285714286,0.7,0.172413793103448
"alk_site26",0.466666666666667,0.428571428571429,0.333333333333333,0.444444444444444,0.333333333333333,0.333333333333333,0.411764705882353,0.3,0.4,0.333333333333333,0.428571428571429,0.444444444444444,0.3,0.368421052631579,0.428571428571429,0.263157894736842,0.304347826086957,0.25,0.333333333333333,0.238095238095238,0.166666666666667,0.0909090909090909,0.523809523809524,0.444444444444444,0.407407407407407,0,0.333333333333333,0.222222222222222,0.4,0.176470588235294,0.3,0.5,0.545454545454545,0.263157894736842,0.333333333333333,0.333333333333333,0.333333333333333,0.454545454545455,0.416666666666667,0.473684210526316,0.384615384615385,0.272727272727273,0.272727272727273,0.333333333333333,0.692307692307692,0.454545454545455
"alk_site27",0.375,0.363636363636364,0.263157894736842,0.368421052631579,0.5,0.368421052631579,0.222222222222222,0.333333333333333,0.238095238095238,0.263157894736842,0.181818181818182,0.263157894736842,0.238095238095238,0.3,0.466666666666667,0.1,0.25,0.2,0.368421052631579,0.0909090909090909,0.28,0.304347826086957,0.363636363636364,0.473684210526316,0.285714285714286,0.333333333333333,0,0.263157894736842,0.333333333333333,0.222222222222222,0.333333333333333,0.238095238095238,0.304347826086957,0.3,0.357142857142857,0.272727272727273,0.454545454545455,0.391304347826087,0.28,0.4,0.259259259259259,0.304347826086957,0.304347826086957,0.0909090909090909,0.857142857142857,0.304347826086957
"alk_site28",0.384615384615385,0.368421052631579,0.25,0.25,0.230769230769231,0.375,0.2,0.111111111111111,0.222222222222222,0.125,0.263157894736842,0.375,0.222222222222222,0.411764705882353,0.333333333333333,0.176470588235294,0.333333333333333,0.272727272727273,0.375,0.157894736842105,0.272727272727273,0.3,0.368421052631579,0.5,0.44,0.222222222222222,0.263157894736842,0,0.222222222222222,0.2,0.333333333333333,0.333333333333333,0.4,0.294117647058823,0.36,0.368421052631579,0.368421052631579,0.3,0.454545454545455,0.294117647058823,0.333333333333333,0.3,0.3,0.263157894736842,0.636363636363636,0.4
"alk_site29",0.466666666666667,0.428571428571429,0.222222222222222,0.222222222222222,0.466666666666667,0.444444444444444,0.294117647058823,0.1,0.2,0.222222222222222,0.238095238095238,0.333333333333333,0.4,0.263157894736842,0.428571428571429,0.263157894736842,0.391304347826087,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.363636363636364,0.333333333333333,0.555555555555556,0.407407407407407,0.4,0.333333333333333,0.222222222222222,0,0.294117647058823,0.3,0.3,0.272727272727273,0.473684210526316,0.259259259259259,0.428571428571429,0.333333333333333,0.181818181818182,0.333333333333333,0.368421052631579,0.230769230769231,0.272727272727273,0.272727272727273,0.333333333333333,0.692307692307692,0.454545454545455
"alk_site30",0.333333333333333,0.444444444444444,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.285714285714286,0.294117647058823,0.294117647058823,0.2,0.333333333333333,0.333333333333333,0.294117647058823,0.25,0.272727272727273,0.125,0.3,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333,0.263157894736842,0.555555555555556,0.466666666666667,0.5,0.176470588235294,0.222222222222222,0.2,0.294117647058823,0,0.294117647058823,0.411764705882353,0.473684210526316,0.25,0.416666666666667,0.333333333333333,0.333333333333333,0.473684210526316,0.428571428571429,0.5,0.478260869565217,0.368421052631579,0.368421052631579,0.222222222222222,0.8,0.578947368421053
"alk_site31",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.444444444444444,0.411764705882353,0.3,0.4,0.444444444444444,0.428571428571429,0.444444444444444,0.3,0.157894736842105,0.428571428571429,0.263157894736842,0.217391304347826,0.416666666666667,0.333333333333333,0.238095238095238,0.416666666666667,0.272727272727273,0.333333333333333,0.555555555555556,0.407407407407407,0.3,0.333333333333333,0.333333333333333,0.3,0.294117647058823,0,0.3,0.272727272727273,0.263157894736842,0.259259259259259,0.238095238095238,0.238095238095238,0.272727272727273,0.25,0.368421052631579,0.307692307692308,0.181818181818182,0.181818181818182,0.333333333333333,0.538461538461538,0.454545454545455
"alk_site32",0.333333333333333,0.238095238095238,0.333333333333333,0.222222222222222,0.466666666666667,0.444444444444444,0.294117647058823,0.3,0.3,0.222222222222222,0.142857142857143,0.333333333333333,0.4,0.368421052631579,0.428571428571429,0.263157894736842,0.304347826086957,0.416666666666667,0.333333333333333,0.333333333333333,0.5,0.454545454545455,0.142857142857143,0.555555555555556,0.333333333333333,0.5,0.238095238095238,0.333333333333333,0.3,0.411764705882353,0.3,0,0.181818181818182,0.473684210526316,0.407407407407407,0.428571428571429,0.523809523809524,0.363636363636364,0.25,0.368421052631579,0.307692307692308,0.272727272727273,0.363636363636364,0.333333333333333,0.692307692307692,0.363636363636364
"alk_site33",0.411764705882353,0.304347826086957,0.4,0.2,0.529411764705882,0.3,0.263157894736842,0.363636363636364,0.181818181818182,0.3,0.217391304347826,0.4,0.272727272727273,0.333333333333333,0.5,0.333333333333333,0.2,0.461538461538462,0.4,0.304347826086957,0.384615384615385,0.5,0.304347826086957,0.6,0.310344827586207,0.545454545454545,0.304347826086957,0.4,0.272727272727273,0.473684210526316,0.272727272727273,0.181818181818182,0,0.523809523809524,0.310344827586207,0.304347826086957,0.391304347826087,0.25,0.230769230769231,0.333333333333333,0.214285714285714,0.333333333333333,0.25,0.217391304347826,0.733333333333333,0.333333333333333
"alk_site34",0.428571428571429,0.4,0.411764705882353,0.529411764705882,0.428571428571429,0.529411764705882,0.5,0.368421052631579,0.473684210526316,0.411764705882353,0.5,0.529411764705882,0.368421052631579,0.222222222222222,0.538461538461538,0.222222222222222,0.272727272727273,0.391304347826087,0.411764705882353,0.2,0.391304347826087,0.238095238095238,0.4,0.411764705882353,0.384615384615385,0.263157894736842,0.3,0.294117647058823,0.473684210526316,0.25,0.263157894736842,0.473684210526316,0.523809523809524,0,0.307692307692308,0.2,0.3,0.333333333333333,0.391304347826087,0.333333333333333,0.44,0.333333333333333,0.333333333333333,0.3,0.666666666666667,0.428571428571429
"alk_site35",0.545454545454545,0.357142857142857,0.36,0.44,0.545454545454545,0.44,0.5,0.259259259259259,0.333333333333333,0.44,0.428571428571429,0.52,0.333333333333333,0.307692307692308,0.619047619047619,0.307692307692308,0.266666666666667,0.290322580645161,0.36,0.285714285714286,0.225806451612903,0.241379310344828,0.357142857142857,0.44,0.176470588235294,0.333333333333333,0.357142857142857,0.36,0.259259259259259,0.416666666666667,0.259259259259259,0.407407407407407,0.310344827586207,0.307692307692308,0,0.285714285714286,0.214285714285714,0.172413793103448,0.225806451612903,0.307692307692308,0.151515151515151,0.172413793103448,0.241379310344828,0.285714285714286,0.7,0.310344827586207
"alk_site36",0.5,0.363636363636364,0.473684210526316,0.578947368421053,0.5,0.368421052631579,0.444444444444444,0.333333333333333,0.238095238095238,0.473684210526316,0.363636363636364,0.473684210526316,0.238095238095238,0.2,0.6,0.3,0.0833333333333334,0.36,0.473684210526316,0.181818181818182,0.28,0.304347826086957,0.363636363636364,0.578947368421053,0.214285714285714,0.333333333333333,0.272727272727273,0.368421052631579,0.428571428571429,0.333333333333333,0.238095238095238,0.428571428571429,0.304347826086957,0.2,0.285714285714286,0,0.272727272727273,0.217391304347826,0.36,0.2,0.259259259259259,0.304347826086957,0.217391304347826,0.181818181818182,0.571428571428571,0.217391304347826
"alk_site37",0.625,0.454545454545455,0.473684210526316,0.473684210526316,0.5,0.473684210526316,0.555555555555556,0.333333333333333,0.333333333333333,0.473684210526316,0.454545454545455,0.578947368421053,0.333333333333333,0.3,0.6,0.4,0.25,0.44,0.578947368421053,0.363636363636364,0.36,0.391304347826087,0.545454545454545,0.473684210526316,0.428571428571429,0.333333333333333,0.454545454545455,0.368421052631579,0.333333333333333,0.333333333333333,0.238095238095238,0.523809523809524,0.391304347826087,0.3,0.214285714285714,0.272727272727273,0,0.304347826086957,0.28,0.3,0.333333333333333,0.391304347826087,0.304347826086957,0.363636363636364,0.571428571428571,0.391304347826087
"alk_site38",0.529411764705882,0.304347826086957,0.4,0.4,0.529411764705882,0.5,0.473684210526316,0.181818181818182,0.272727272727273,0.4,0.391304347826087,0.5,0.363636363636364,0.238095238095238,0.625,0.333333333333333,0.28,0.384615384615385,0.4,0.304347826086957,0.307692307692308,0.333333333333333,0.217391304347826,0.6,0.241379310344828,0.454545454545455,0.391304347826087,0.3,0.181818181818182,0.473684210526316,0.272727272727273,0.363636363636364,0.25,0.333333333333333,0.172413793103448,0.217391304347826,0.304347826086957,0,0.307692307692308,0.142857142857143,0.142857142857143,0.25,0.25,0.304347826086957,0.6,0.25
"alk_site39",0.473684210526316,0.36,0.363636363636364,0.363636363636364,0.578947368421053,0.454545454545455,0.428571428571429,0.416666666666667,0.333333333333333,0.454545454545455,0.36,0.454545454545455,0.333333333333333,0.304347826086957,0.555555555555556,0.304347826086957,0.333333333333333,0.428571428571429,0.454545454545455,0.36,0.357142857142857,0.384615384615385,0.36,0.454545454545455,0.354838709677419,0.416666666666667,0.28,0.454545454545455,0.333333333333333,0.428571428571429,0.25,0.25,0.230769230769231,0.391304347826087,0.225806451612903,0.36,0.28,0.307692307692308,0,0.391304347826087,0.266666666666667,0.307692307692308,0.384615384615385,0.28,0.764705882352941,0.384615384615385
"alk_site40",0.571428571428571,0.4,0.529411764705882,0.529411764705882,0.571428571428571,0.529411764705882,0.5,0.263157894736842,0.263157894736842,0.411764705882353,0.4,0.647058823529412,0.368421052631579,0.333333333333333,0.692307692307692,0.333333333333333,0.272727272727273,0.478260869565217,0.529411764705882,0.3,0.391304347826087,0.428571428571429,0.3,0.529411764705882,0.307692307692308,0.473684210526316,0.4,0.294117647058823,0.368421052631579,0.5,0.368421052631579,0.368421052631579,0.333333333333333,0.333333333333333,0.307692307692308,0.2,0.3,0.142857142857143,0.391304347826087,0,0.28,0.333333333333333,0.333333333333333,0.3,0.5,0.142857142857143
"alk_site41",0.523809523809524,0.259259259259259,0.416666666666667,0.416666666666667,0.523809523809524,0.333333333333333,0.391304347826087,0.230769230769231,0.230769230769231,0.416666666666667,0.259259259259259,0.333333333333333,0.307692307692308,0.36,0.6,0.36,0.241379310344828,0.2,0.333333333333333,0.259259259259259,0.2,0.285714285714286,0.259259259259259,0.583333333333333,0.151515151515151,0.384615384615385,0.259259259259259,0.333333333333333,0.230769230769231,0.478260869565217,0.307692307692308,0.307692307692308,0.214285714285714,0.44,0.151515151515151,0.259259259259259,0.333333333333333,0.142857142857143,0.266666666666667,0.28,0,0.214285714285714,0.142857142857143,0.259259259259259,0.684210526315789,0.142857142857143
